company_name,phone,city,state,website,rating,review_count
"A-Plus Air Conditioning & Home Solutions",(512) 361-5050,Austin,TX,www.aplusac.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-austin,4.9,1222
"Carabin Shaw, PC.",(210) 222-2288,San Antonio,TX,carabinshaw.com,4.9,1207
"Loanstar Title Loans",(210) 590-2026,San Antonio,TX,www.loanstartitleloans.net/locations/texas/san-antonio/5001-walzem-rd?utm_source=yextgoogle&utm_medium=organic&utm_campaign=website,5,1176
"T&S Roofing Systems",(305) 676-7043,Miami,TX,www.tsroofingsystems.com,4.8,1134
"BKV Energy",(855) 258-4797,Fort Worth,TX,bkvenergy.com/?promo=ORGSEO0002,4.6,1132
"Phillips Home Improvements",(972) 867-9792,Allen,TX,www.phillipshomeimprovements.com,4.8,1129
"Solar Source",(800) 329-1301,Altamonte Springs,TX,www.solarsource.com,4.9,1129
"The Home Depot",(203) 467-2001,East Haven,TX,www.homedepot.com/l/East-Haven/CT/East-Haven/06512/6223?emt=MSGMBGoogleMaps,4.1,1126
"SaveOnEnergy",(844) 381-2089,Fort Mill,TX,www.saveonenergy.com/?utm_source=gmb&utm_medium=review-profile&utm_campaign=hp-link,4.9,1114
"CAR•TOYS",(940) 484-4797,Denton,TX,www.cartoystx.com,4.6,1095
"Priority Roofing",(512) 884-1287,Austin,TX,priorityroofs.com/location/austin,5,1088
"Bodine-Scott Air Conditioning & Plumbing Co.",(361) 883-9900,Corpus Christi,TX,www.bodinescott.com,4.7,1083
"Clearview Energy",(800) 746-4702,Dallas,TX,www.clearviewenergy.com,4.4,1071
"A-Best Roofing",(539) 242-7966,Tulsa,TX,abestroofing.com/?utm_source=gbp&utm_medium=organic&utm_campaign=tulsa&utm_term=gbp-listing,4.7,1064
"Vivint",(806) 604-2090,,TX,www.vivint.com/locations/texas/lubbock?exid=204202?&tfn=806.604.2090,4.6,1064
"Elevated Roofing",(469) 305-0010,Frisco,TX,elevatedroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-roof,4.9,1060
"Swift Movers LLC",(210) 371-5766,San Antonio,TX,www.swiftmoverz.com,4.8,1059
"Team Enoch: Electric, Plumbing, Air, Roofing",(817) 769-3712,Fort Worth,TX,teamenoch.com/hvac-fort-worth-tx/?utm_source=arlingtongmb&utm_medium=Organic,4.9,1056
"Tint World",(817) 659-2988,Grapevine,TX,www.tintworld.com/locations/tx/grapevine-016,4.8,1049
"Apple CambridgeSide",(617) 528-7970,Cambridge,TX,www.apple.com/retail/cambridgeside?cid=aos-us-seo-maps,3.9,1048
"Mechanical Technologies",(915) 544-1550,El Paso,TX,www.epmechtech.com,4.7,1044
"Dynamic EcoHome",(972) 301-7094,Richardson,TX,dynamicecohome.com,4.5,1030
"EnergySage",(888) 838-4638,Boston,TX,www.energysage.com/?utm_source=gmb&utm_medium=link&utm_campaign=google_my_business,4.8,1027
"Riverbend Sandler Pools",(972) 596-7393,Plano,TX,www.riverbendsandler.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,4.6,1003
"Evenflow Home & Commercial Services",(210) 985-4955,San Antonio,TX,www.evenflowhomeservices.com/?utm_source=gbp&utm_medium=organic&utm_campaign=webite&utm_content=web-cta&utm_term=san-antonio-tx,4.9,997
"Chariot Energy",(855) 524-2746,Houston,TX,www.chariotenergy.com/?utm_campaign=gmb,4.3,991
"Sun Stoppers Keller | Window Tinting | Paint Protection Film (PPF) | Home & Office Shades (Tint)",(817) 826-9117,Keller,TX,sunstoppers.com,4.9,978
"Spartan Solar",(321) 486-8887,Winter Park,TX,www.spartansolar.earth,4.9,978
"Climate Control Service Experts",(251) 714-2505,Mobile,TX,www.serviceexperts.com/mobile-al?&utm_campaign=listing&utm_medium=organic_search&utm_source=gmb&utm_content=brand,4.9,967
"SA Specialties",(210) 658-0440,San Antonio,TX,www.saspecialties.com,4.6,948
"Samuel's Tree Service",(940) 595-3335,Denton,TX,samuelstreeservice.com,5,946
"Vivint",(918) 379-9328,,TX,www.vivint.com/locations/oklahoma/tulsa?exid=204488?&tfn=918.379.9328,4.5,942
"Kelly Roofing",(239) 266-8289,Naples,TX,www.kellyroofing.com/?utm_campaign=gmb&utm_medium=organic&utm_source=gmb_listing,4.6,939
"Priority Roofing",(469) 615-8193,Dallas,TX,priorityroofs.com/location/dallas,5,934
"Menards",(260) 668-3625,Angola,TX,www.menards.com/store-details/store.html?store=3196&utm_source=localcard&utm_medium=organic,4.1,931
"Pulse Power Texas",(833) 785-7797,,TX,www.pulsepowertexas.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,2.8,927
"Austin Habitat for Humanity ReStore",(512) 478-2165,Austin,TX,www.austinhabitat.org/restore,4.1,915
"Clayton's Auto Glass",(806) 373-2000,Amarillo,TX,claytonsautoglass.com/index.html,4.8,880
"Milestone Electric, A/C, & Plumbing",(972) 301-2994,Garland,TX,callmilestone.com/garland/plumbing,4.9,876
"Tara Energy",(866) 409-2224,Houston,TX,taraenergy.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,3.7,864
"Big Tex Trailer World - Beaumont CA",(951) 327-7701,Beaumont,TX,www.bigtextrailerworld.com/locations/txbeaumont/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=txbeaumont,4.8,861
"Comfort Experts, Inc.",(817) 839-4687,Fort Worth,TX,comfortexpertsinc.com/air-conditioning/ac-repair/?utm_source=GBP&utm_medium=organic&utm_campaign=golden-heights-fort-worth,4.9,860
"Suntria | Arizona Solar Panel Installers",(877) 786-6691,,TX,suntria.com,4.3,849
"Supreme Air Austin | Air Duct Cleaning | Dryer Vent Cleaning",(512) 277-9782,Austin,TX,supremeairaustin.com,5,847
"SOLAR NAILS",(254) 741-0304,Waco,TX,nailapp4u.as.me,4.3,838
"WeLink Communications - Las Vegas",(702) 213-1463,Las Vegas,TX,welink.com,4.3,832
"Ron Hoover RV & Marine of Georgetown",(512) 930-4922,Georgetown,TX,www.ronhoover.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb%20listing,4.4,825
"KPost Roofing & Waterproofing",(469) 898-8183,Dallas,TX,kpostcompany.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Dallas-TX,4.9,819
"KangaRoof",(512) 388-7663,Round Rock,TX,www.callkangaroof.com,4.8,813
"Feazel Roofing",(614) 782-5489,New Albany,TX,www.feazelinc.com/columbus-oh,4.5,799
"Tarrant Roofing - Fort Worth",(817) 571-7809,Fort Worth,TX,tarrantroofing.com,4.6,785
"Wm. Masters, Inc",(309) 662-8481,Bloomington,TX,www.wmmastersinc.com,4.8,782
"Frisco Electric",(214) 387-7878,Frisco,TX,callrpp.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_id=GBP,4.9,775
"Just Right Lawns - Austin",(512) 861-7802,Austin,TX,justrightlawns.com/austin-tx/lawn-care-austin?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-austin,4.5,770
"Kidd Roofing",(512) 671-7791,Austin,TX,www.kiddroof.com/austin-roofing/?utm_source=gmb&utm_medium=organic&utm_campaign=austin,4.9,767
"Energy Texas",(800) 837-4099,Houston,TX,www.energytexas.com,4.3,767
"Fastrac Energy Services",(832) 413-0707,Houston,TX,www.fastracsolar.com,4.4,763
"Far Beyond Tint & Alarm, Inc.",(361) 854-8468,Corpus Christi,TX,www.farbeyondtint.com,4.7,763
"Allgood Electric",(210) 255-4663,San Antonio,TX,allgoodelectric.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB,4.8,762
"Alta Mere",(972) 985-4625,Plano,TX,www.altamereplano.com,4.9,762
"Lamar Trailers",(903) 782-9333,Sumner,TX,www.lamartrailers.com,4.7,758
"HomePro Mobility Solutions - Mobility Equipment In Georgia",(770) 525-2027,Loganville,TX,homepromobility.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,4.9,754
"Metroplex Windows & Glass",(972) 323-5200,Carrollton,TX,mydallaswindows.com,4.8,746
"Good Faith Energy & Roofing",(972) 777-6937,Addison,TX,goodfaithenergy.com,4.9,741
"Efficient AC, Electric & Plumbing",(512) 537-4700,Austin,TX,efficienttexas.com/?utm_source=google&utm_medium=organic&utm_campaign=website_link,4.8,741
"Window World of Dallas-Fort Worth",(972) 623-9993,Richardson,TX,www.windowworlddfw.com,4.7,739
"Orchards Ace Hardware",(970) 663-2230,Loveland,TX,www.myaceonline.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=15962,4.6,739
"Corey Sly Electrical Service, Inc.",(432) 570-0229,Midland,TX,www.coreysly.com,4.9,734
"Culligan of San Antonio",(210) 226-5344,San Antonio,TX,www.culligansanantonio.com,4.7,729
"Blue Line Electric",(469) 871-8114,McKinney,TX,bluelineelectrictx.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_mckinney,4.9,728
"Stonewater Roofing",(903) 266-1205,Tyler,TX,stonewaterroofing.com/?utm_source=google&utm_medium=gbp&utm_campaign=tyler,4.9,725
"City of Lubbock Utilities",(806) 775-2509,Lubbock,TX,ci.lubbock.tx.us/departments/city-of-lubbock-utilities/pay-my-bill,1.2,718
"Glass Doctor of Bell County",(254) 870-9024,Temple,TX,glassdoctor.com/temple?cid=LSTL_MGD000191&utm_source=gmb&utm_campaign=local&utm_medium=organic,4.9,717
"Everlast Gates & Fence",(469) 212-1925,Dallas,TX,everlastgates.com,5,716
"Eco Living Home Improvement",(915) 808-7876,El Paso,TX,www.ecolivinghi.io,4.7,713
"Central Texas Window Cleaning",(512) 831-4938,Jonestown,TX,www.centraltexaswindowcleaning.com,4.9,712
"Elite Roofing LLC",(713) 804-7663,Houston,TX,www.eliteroofpro.com/areas-we-serve/leading-roofer-in-houston,4.8,692
"Renewal by Andersen Window Replacement",(469) 699-8381,Lubbock,TX,renewalbyandersenreplacement.com/locations/tx/west-texas/?utm_source=googlebusinessprofile&utm_medium=organic,4.9,669
"New View Roofing",(469) 232-7220,Dallas,TX,newviewroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4.9,669
"Green Light Solar",(832) 303-9163,Houston,TX,gl.solar,4.1,668
"Solar Max - Roofing and Solar",(727) 496-5459,Largo,TX,getsolarmax.com,4.7,667
"Gurr Brothers",(480) 826-7759,Chandler,TX,www.gurrbrothers.com,4.7,667
"SolarReviews",(877) 331-4545,Denver,TX,solarreviews.com,4.8,664
"Viewpoint of the Flower",(361) 561-2000,Corpus Christi,TX,www.visitcorpuschristitx.org/see-and-do/1373/selena-memorial-mirador-de-la-flor-overlook-of-the-flower,4.8,661
"T Rock Roofing & Contracting",(945) 425-3643,Flower Mound,TX,dallasroofer.com,5,658
"Gwyndow's Window Cleaning",(512) 444-1954,Austin,TX,gwyndows.com,4.9,658
"Lamps Plus",(972) 447-0019,Plano,TX,www.lampsplus.com/stores/texas/plano-75093,4.3,654
"Brennan Enterprises",(972) 619-9281,Arlington,TX,brennancorp.com,4.9,653
"DFW Roofing Pro",(972) 979-1070,McKinney,TX,dfwroofingpro.com,4.8,639
"Harbor Freight",(903) 875-1621,Corsicana,TX,www.harborfreight.com/storelocator/1911-w-7th-ave-corsicana-75110?number=635,4.4,636
"Koala Insulation of North Houston",(281) 749-1794,Magnolia,TX,koalainsulation.com/north-houston?utm_source=extnet&utm_medium=yext,5,633
"Telge Roofing",(281) 607-2080,Cypress,TX,www.telgeroofing.com,4.8,629
"Straight Line Roofing & Construction",(916) 985-9995,Shingle Springs,TX,www.straightlineconstruction.com/?UTM_source=GMB_listing&UTM_medium=organic,4.9,629
"Lifetime Quality Roofing",(380) 600-3047,Westerville,TX,www.lifetimequalityroofing.com/locations/columbus-ohio/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=columbus-ohio,4.7,626
"Summit Roofing",(512) 828-7663,Round Rock,TX,www.summitrooftexas.com,4.9,615
"Shell Shocked Wraps",(972) 439-1411,Wylie,TX,www.shellshockedwraps.com,5,609
"Critter Stop",(469) 715-3638,Southlake,TX,critterstop.com/?utm_campaign=gmb,4.9,608
"Tint World",(972) 512-4745,Rowlett,TX,www.tintworld.com/locations/tx/rowlett-018,4.9,608
"Ace Hardware & Sports",(989) 832-8829,Midland,TX,midlandace.com,4.8,608
"Bold Roofing - DFW's Best Roofing Contractor",(972) 380-9300,Dallas,TX,www.boldroofing.com,4.7,604
"Ja-Mar Roofing & Sheet Metal - Austin",(512) 441-8437,Austin,TX,jamarroofing.com/?utm_source=google&utm_medium=gbp&utm_campaign=Austin,4.9,604
"Allied Siding & Windows",(281) 357-8801,Tomball,TX,www.alliedsidingandwindows.com,4.7,597
"Compare Power (No Deposit Lights)",(469) 298-8045,Dallas,TX,comparepower.com/contact-us/dallas-location/?utm_campaign=googlelocalresult&utm_source=googlelocalresult_dallas&utm_medium=gmb_websitelink_googlelocalresult_dallas,4.9,592
"Batteries Plus",(817) 428-8658,North Richland Hills,TX,www.batteriesplus.com/store-locator/tx/north-richland-hills/batteries-plus-155?utm_source=gmb&utm_medium=local&utm_campaign=bpb&storecode=155,4.6,590
"Kahl AC, Heating & Electrical",(936) 256-2781,Montgomery,TX,kahlach.com,5,587
"HR Phoenix Electrical & Plumbing",(817) 369-5423,Richland Hills,TX,www.hrphoenixelectrical.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Richland-Hills-TX,4.7,584
"Kroger Marketplace",(859) 219-1091,Lexington,TX,www.kroger.com/stores/grocery/ky/lexington/beaumont-centre/024/00767?cid=loc_02400767_gmb,4.3,583
"Northern Tool + Equipment",(972) 602-8877,Grand Prairie,TX,www.northerntool.com/store/grandprairietx-store-grandprairie-tx,4.1,581
"Garage Tec Automatic Gates & Garage Door Repair",(469) 589-1155,Dallas,TX,garagetec.org,4.9,578
"Tractor Supply Co.",(432) 563-1579,Odessa,TX,www.tractorsupply.com/tsc/store_Odessa-TX-79765_1166,4.4,575
"Door Works Overhead Doors",(817) 386-8866,Colleyville,TX,www.door-works.com,5,570
"Northern Tool + Equipment",(409) 351-3535,Beaumont,TX,www.northerntool.com/store/beaumonttx-store-beaumont-tx,4.6,569
"American A1 Truck Wash",(254) 829-6016,Elm Mott,TX,www.americana1truckwash.com,4.4,556
"Prime Time Heating And Air LLC",(817) 888-7313,Fort Worth,TX,primetime-tx.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5,555
"Premier Generators of Texas",(214) 945-2525,,TX,www.premiergeneratorstx.com,5,551
"Hauk Custom Pools",(972) 382-1919,Celina,TX,www.haukcustompools.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,4.8,550
"Electronic Parts Outlet",(713) 784-0140,Houston,TX,www.epohouston.com,4.8,548
"ClearVue Professional Window & Solar Panel Cleaning",(575) 993-6405,Las Cruces,TX,www.clearvue-lc.com,5,541
"JP Exteriors",(512) 960-3191,Austin,TX,jpexteriorstx.com/?utm_source=googlebusinessprofile&utm_medium=organic&promo=gbp,4.9,540
"EZ Roof and Construction",(832) 979-5409,Houston,TX,ezroofhouston.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4.9,539
"CLC Roofing Inc.",(972) 304-4431,Coppell,TX,www.clcroofing.com/?utm_source=GMB&utm_medium=organic&utm_campaign=website,4.9,538
"512 Solar",(512) 827-3775,Austin,TX,512solar.com,5,537
"Buzz Custom Fence - Fort Worth",(817) 263-9788,Fort Worth,TX,buzzfence.com,4.5,537
"Cool Roofs - Austin",(512) 980-1297,Austin,TX,coolroofs.co/location/austin,5,537
"Jireh Electric - Electrician San Antonio TX",(210) 405-4407,San Antonio,TX,jirehelectric.com/?utm_campaign=gmb,4.9,536
"Blindster.com",+1 888-256-8672,Jersey Village,TX,www.blindster.com,4.5,532
"EZ Attic Insulation",(713) 909-0390,Houston,TX,ezatticinsulation.com,4.8,528
"Altex Computers & Electronics",(361) 814-8882,Corpus Christi,TX,www.altex.com,4.5,527
"Good News Roofing & Solar",(512) 630-1440,Kyle,TX,goodnewsroofing.com,5,527
"Pest Defense Solutions",(915) 265-4507,El Paso,TX,elpaso.pestdefensesolutions.com/?utm_source=google&utm_medium=gmb&utm_campaign=el_paso,4.9,520
"TruEnergy",(855) 625-3205,Dallas,TX,truenergy.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,4.8,519
"Armstrong Garden Centers",(619) 276-9970,San Diego,TX,armstronggarden.com/armstrong-garden-centers-morena,4.7,513
"Lon Smith Roofing & Construction",(817) 926-8400,Fort Worth,TX,www.lonsmith.com,4.7,511
"Elliott's Hardware",(972) 312-0700,Plano,TX,www.elliottshardware.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMB&utm_content=Plano,4.7,511
"Morton Lumber",(806) 273-6261,Borger,TX,www.acemortonlumber.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=06564,4.5,510
"Basin Plumbing",(432) 552-8385,Odessa,TX,basinplumbing.com,4.9,505
"Energy Home Pros",(210) 742-4866,San Antonio,TX,www.energyhomepros.com,4.9,503
"Austin Lone Star",(512) 444-6322,Austin,TX,www.sunoutdoors.com/texas/austin-lone-star-rv-community?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,4.3,498
"ASAP Roofing",(903) 287-5729,Tyler,TX,asaproofing.com,4.9,498
"Infinity Tree Service",(214) 914-2777,Balch Springs,TX,infinitytreeservice.com,4.8,494
"Tint World",(956) 329-6555,Pharr,TX,www.tintworld.com/locations/tx/pharr-145,4.9,494
"Solar Smart Living, LLC",(915) 400-2995,Santa Teresa,TX,solarsmartliving.com,4.8,494
"DaBella",(512) 402-3655,Austin,TX,dabella.us/location/austin/?utm_source=GBP&utm_medium=link&utm_campaign=austinGBP&utm_id=Google+Business+Profile+Clicks,4.7,487
"Superior Attic",(817) 221-8090,Southlake,TX,www.superiorattic.com,4.9,477
"Quick Roofing",(817) 477-0999,Kennedale,TX,www.quickroofing.com/dallas-fort-worth-tx,4.5,476
"Mr. Electric of Frisco",(214) 872-6210,Frisco,TX,mrelectric.com/frisco?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,4.8,476
"Windshields Xpress",(956) 283-9080,Pharr,TX,windshieldsxpress.com,4.5,474
"A&A GenPro, Inc.",(936) 251-0986,Houston,TX,aagenpro.com/?utm_campaign=gmb,4.7,466
"Rivertech Heating & Air Conditioning",(423) 702-5423,Chattanooga,TX,heatingandairchattanooga.com,4.8,466
"Reliant Energy",(512) 501-8367,Pflugerville,TX,www.reliant.com,4.3,459
"North Dallas Window Cleaning",(469) 871-5448,Dallas,TX,northdallaswindowcleaning.com/?utm_campaign=gmb,4.9,459
"SWAT Roofing & Contracting",(817) 501-8660,Haslet,TX,swatroofing.com,4.9,458
"Texas Direct Roofing & Construction",+1 817-775-3540,Hurst,TX,txdroofing.com,4.9,456
"Proper Roofing",(832) 554-7830,Houston,TX,www.properroof.com,4.6,455
"Matthew Lorand Roofing",(512) 623-7407,Austin,TX,matthewlorandroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5,452
"Northern Tool + Equipment",(214) 501-5139,Plano,TX,www.northerntool.com/store/planotx-store-plano-tx,4.4,452
"Shades of Texas - Windows, Tint & Shades - Austin",(512) 335-8908,Cedar Park,TX,shadesoftx.com/austin?utm_source=gmb&utm_medium=local&utm_campaign=austin,4.8,452
"Unicity Solar Energy",(727) 945-6060,Tampa,TX,unicitysolar.com,4.7,451
"Starwood Distributors dba Starwood Shutters & Shades",(214) 718-7304,Richardson,TX,starwooddistributors.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB,5,447
"Northern Tool + Equipment",(956) 467-4979,McAllen,TX,www.northerntool.com/store/mcallentx-store-mcallen-tx,4.6,443
"A Degree Above HVAC, Refrigeration, and Electrical",(903) 451-4202,Mabank,TX,www.adatherest.com,4.8,443
"Peak Roofing and Construction",(972) 335-7325,Frisco,TX,www.peakroofingconstruction.com,4.9,442
"Wow Windows & Glass, LLC",(469) 892-6662,Carrollton,TX,www.wowwindowsglass.com,5,440
"Evolution Plumbing LLC | #1 Plumber Plano, TX",(972) 440-0496,Plano,TX,,4.6,440
"Northern Tool + Equipment",(903) 705-4360,Tyler,TX,www.northerntool.com/store/tylertx-store-tyler-tx,4.5,438
"DENTON AUTO TINT",(940) 382-3114,Denton,TX,dentonautotint.net,4.9,437
"Texas Tint Pro",(945) 284-9727,McKinney,TX,texastintpro.com,4.8,436
"Stevens Drilling and Water Well Services",(830) 947-0245,La Vernia,TX,stevensdrilling.com,4.9,436
"INNOVATIVE TRADES, LLC PLUMBING, ELECTRICAL & HVACR",(915) 455-6900,El Paso,TX,www.wecanfixitforyou.com,4.9,436
"Frontline Home Solutions",(956) 261-5712,Pharr,TX,www.yourfrontline.com,4.7,436
"Flagstone Roofing & Exteriors",(512) 225-0123,Austin,TX,flagstoneroofing.com,4.8,436
"Target",(260) 485-8640,Fort Wayne,TX,www.target.com/sl/ft-wayne-ne/1933,4.2,434
"Smart Charge America Charging Station",(512) 900-1858,Austin,TX,smartchargeamerica.com,4.9,434
"Southland Hardware",(713) 529-4743,Houston,TX,www.southlandhardware.com,4.5,433
"BH Roofing",(210) 267-9029,San Antonio,TX,bhroofingsa.com,4.9,431
"Outlaw Kitchens",(210) 300-4728,San Antonio,TX,www.outlawkitchens.com,4.7,430
"Rubinsky Roofing",(833) 876-6346,Dallas,TX,www.rubinskyroofing.com,4.7,427
"Air Central",(512) 601-4451,Austin,TX,www.aircentralusa.com,5,423
"Miller Storm Roofing & Reconstruction",(817) 646-9815,Fort Worth,TX,www.millerstorm.com,4.8,423
"Family Christian Doors Fort Worth",(469) 535-7611,Fort Worth,TX,familychristiandoors.com,4.9,423
"Austin Pro Siding, Windows & Roofing",(512) 550-0000,Austin,TX,www.austinprosiding.com,4.9,422
"Just Energy",(866) 629-8392,Waco,TX,justenergy.com/?utm_source=google&utm_medium=organic&utm_campaign=JE_GMB_Waco_WacoDr,4.8,420
"Performance Roofing",(972) 360-8042,McKinney,TX,www.performanceroofingtx.com,4.8,418
"Advantage Roofing & Solar",(903) 939-3168,Tyler,TX,www.advantageroofingcompany.com,4.9,417
"Quality Exteriors",(737) 308-2035,Austin,TX,www.qualityexteriorsatx.com,5,415
"Green Attics Insulation",(214) 305-5449,Farmers Branch,TX,greenatticstx.com,4.9,415
"Shine of Lakeway",(512) 784-9680,,TX,shine-windowcleaning.com/location/lakeway/?utm_source=GMB&utm_medium=organic&utm_campaign=Lakeway,4.9,415
"Midwest Energy & Communications",(800) 492-5989,Cassopolis,TX,www.teammidwest.com,4,414
"SolQ",(888) 903-8511,Hills,TX,solq.com,4.8,414
"Round Rock Window Tinting | XPEL PPF & Ceramic Coatings",(512) 296-2213,Round Rock,TX,www.roundrockwindowtinting.com,5,413
"Everlast Gates & Fence",(682) 299-6114,Fort Worth,TX,everlastgates.com/fort-worth-tx,5,412
"Freedom Power",(713) 332-9716,Houston,TX,gofreedompower.com,4.3,408
"Base Power",(512) 518-1009,Austin,TX,basepowercompany.com,4.9,408
"Solatube Home",(469) 251-7920,Dallas,TX,solatubehome.com/dallas-fort-worth-texas,5,408
"Blue Compass RV Tyler",(903) 515-4111,Tyler,TX,www.bluecompassrv.com/locations/texas/tyler?utm_source=google-gmb&utm_medium=organic&utm_campaign=tyler,4.5,407
"Tint on Wheels",(956) 682-2915,McAllen,TX,tintonwheels.info,4.8,407
"Solar-Estimate.org",(844) 442-5029,Denver,TX,www.solar-estimate.org,4.6,407
"Roofing and Siding Smiths",(903) 456-9956,Greenville,TX,roofingandsidingsmiths.com,5,405
"Trinity Exteriors",(952) 920-9520,Eden Prairie,TX,www.trinityexteriors.com,4.8,403
"Sunshine Ace Hardware",(239) 262-2940,Naples,TX,www.sunshineace.com,4.7,401
"Precision Roof Crafters, Inc.",(713) 497-1211,Houston,TX,precisionroofcrafters.com/?utm_campaign=gmb,4.9,400
"Top Star Air Pros",(832) 990-9333,Stafford,TX,www.topstarairpros.com,4.9,395
"Central Transportation Systems",(210) 899-2995,San Antonio,TX,centralsystems.com,4.9,394
"Power of Sea Moss",(346) 701-7874,Houston,TX,powerofseamoss.com,4.9,386
"Hydro Solutions",(956) 254-0493,McAllen,TX,www.hydrosolutionsus.com,5,384
"Shade Shop Window Tinting & Paint Protection",(512) 200-8438,Austin,TX,www.windowtintingserviceaustin.com,4.9,383
"Generator Supercenter",(972) 563-3800,Rockwall,TX,generatorsupercenterofdallas.com,4.7,383
"Ideal Precision Roofing & Exteriors LLC",(210) 485-1553,San Antonio,TX,www.idealprecisionroofing.com,4.9,383
"Evergreen Garden Center",(210) 735-0669,San Antonio,TX,www.evergreengardencenter.com,4.6,380
"Lake Air Pool Supply",(254) 754-4551,Waco,TX,lakeairpoolsupply.com,4.9,378
